strategy,date,code,side,lots,value,fee
milp_w5,2023-09-11,sh.601919,SELL,2,3801.2000189759997,1.9006000094879998
milp_w5,2023-09-11,sh.601127,BUY,1,4617.8620488,0.0
milp_w5,2023-09-11,sh.601601,BUY,1,4583.982555151999,0.0
milp_w5,2023-09-11,sh.601169,BUY,2,4067.8419021239997,0.0
milp_w5,2023-09-11,sh.601077,BUY,9,4435.125690995999,0.0
milp_w5,2023-09-18,sh.601688,SELL,2,4221.055523196,2.110527761598
milp_w5,2023-09-18,sh.601136,SELL,2,4431.5164476,2.2157582238
milp_w5,2023-09-18,sh.601059,SELL,2,3422.70251136,1.71135125568
milp_w5,2023-09-18,sh.600372,SELL,1,3305.301575814,1.652650787907
milp_w5,2023-09-18,sh.601169,SELL,2,4059.714345876,2.029857172938
milp_w5,2023-09-18,sh.601728,BUY,6,4109.956196345999,0.0
milp_w5,2023-09-18,sh.600362,BUY,1,2814.06522397,0.0
milp_w5,2023-09-18,sh.600219,BUY,2,3788.1828064079996,0.0
milp_w5,2023-09-18,sh.601919,BUY,2,3875.288232816,0.0
milp_w5,2023-09-18,sh.601939,BUY,3,4061.222425259999,0.0
milp_w5,2023-09-25,sz.001965,SELL,4,4757.650451136,2.378825225568
milp_w5,2023-09-25,sz.003816,SELL,13,4608.347898141,2.3041739490705
milp_w5,2023-09-25,sh.600025,SELL,5,4380.268621724999,2.1901343108624998
milp_w5,2023-09-25,sh.601985,SELL,5,4309.47809811,2.1547390490550002
milp_w5,2023-09-25,sh.600362,SELL,1,2759.5151425799995,1.3797575712899999
milp_w5,2023-09-25,sh.601872,BUY,4,4343.153662848,0.0
milp_w5,2023-09-25,sh.601688,BUY,2,4344.239912011999,0.0
milp_w5,2023-09-25,sh.601456,BUY,4,4432.788552192,0.0
milp_w5,2023-09-25,sh.601658,BUY,7,4280.860623039,0.0
milp_w5,2023-09-25,sh.601998,BUY,4,4215.697558072,0.0
milp_w5,2023-10-09,sh.601899,SELL,1,2477.369138013,1.2386845690065
milp_w5,2023-10-09,sh.601728,SELL,6,3880.2100138919996,1.9401050069459997
milp_w5,2023-10-09,sh.600219,SELL,2,3652.2598302540005,1.8261299151270003
milp_w5,2023-10-09,sh.601919,SELL,2,3828.5187049440005,1.9142593524720004
milp_w5,2023-10-09,sh.601658,SELL,7,4171.187751885001,2.0855938759425
milp_w5,2023-10-09,sh.601998,SELL,4,4156.2331264800005,2.0781165632400005
